date,Afghanistan,Africa,Albania,Algeria,American Samoa,Angola,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia & Oceania,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burma (Myanmar),Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central & South America,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo (Brazzaville),Congo (Kinshasa),Cook Islands,Costa Rica,Cote dIvoire (IvoryCoast),Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Eurasia,Europe,Falkland Islands (Islas Malvinas),Faroe Islands,Fiji,Finland,Former Serbia and Montenegro,France,French Guiana,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Germany (Offshore),Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Hawaiian Trade Zone,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, North","Korea, South",Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Macau,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mexico,Middle East,Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,Netherlands (Offshore),Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,Norway,Oman,Pakistan,Palestinian Territories,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent/Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan and South Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste (East Timor),Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,U.S. Pacific Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Kingdom (Offshore),United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,"Virgin Islands,  U.S.","Virgin Islands, British",Wake Island,Western Sahara,World,Yemen,Zambia,Zimbabwe
20010701,0.0,7370.9629999999997,5.952,1291.5530000000001,0.0,713.0,0.0,0.0,800.42499999999995,0.0,0.0,7420.5169999999998,673.69399999999996,19.0,303.0,0.0,37.0,4.0,1.2709999999999999,37.0,0.0,0.0,0.69999999999999996,0.0,0.0,35.0,0.0,0.0,1324.867,195.22499999999999,0.60299999999999998,0.0,10.0,0.0,0.0,76.0,1953.0,0.0,0.0,6501.1890000000003,0.0,0.0,6.6420000000000003,3261.9609999999998,620.42600000000004,0.0,255.79400000000001,24.0,0.0,0.0,11.0,23.0,49.509999999999998,0.0,4.0,273.0,0.0,0.0,0.0,406.0,710.39999999999998,0.0,185.0,0.0,0.0,0.0,8474.0470000000005,6355.1450000000004,0.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,271.53899999999999,0.0,2.0,49.999000000000002,20.001999999999999,7.0,0.0,5.0,0.0,0.0,0.0,0.0,20.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,620.0,1341.3130000000001,3875.0,2107.6080000000002,0.0,0.080000000000000002,62.655000000000001,0.0,6.0,0.040000000000000001,833.40999999999997,0.0,0.0,0.0,0.0,1991.509,2.0,0.0,0.0,0.0,0.0,0.0,1380.0,9.657,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,3277.5,21031.369999999999,0.0,0.20200000000000001,0.0,0.0,0.40000000000000002,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,35.0,0.0,0.0,2140.0,0.0,10979.145,3370.6460000000002,925.54100000000005,59.869999999999997,0.0,0.0,67.728999999999999,0.0,92.353999999999999,5.0,14.0,0.0,0.0,735.0,0.0,123.485,6990.7139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8250.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.0,25.0,10.0,0.0,210.0,10.0,0.0,0.0,0.0,482.36700000000002,0.80000000000000004,0.32600000000000001,0.0,117.724,0.0,0.0,0.0,113.892,69.576999999999998,48.789000000000001,158.64400000000001,0.0,0.0,0.0,52.0,2189.0909999999999,59.0,2175.0,5748.6450000000004,0.0,85.296999999999997,0.0,3020.172,357.0,0.0,0.0,0.0,0.0,68132.376999999993,438.13400000000001,0.0,0.0
20010801,0.0,7433.1719999999996,5.952,1291.5530000000001,0.0,701.0,0.0,0.0,807.64499999999998,0.0,0.0,7473.0370000000003,659.16099999999994,19.0,303.0,0.0,37.0,4.0,1.2709999999999999,37.0,0.0,0.0,0.69999999999999996,0.0,0.0,36.0,0.0,0.0,1305.1659999999999,195.22499999999999,0.60299999999999998,0.0,10.0,0.0,0.0,76.0,1954.0,0.0,0.0,6553.8760000000002,0.0,0.0,6.6420000000000003,3302.96,693.05200000000002,0.0,255.79400000000001,24.0,0.0,0.0,11.0,23.0,49.509999999999998,0.0,4.0,327.0,0.0,0.0,0.0,408.0,714.40099999999995,0.0,195.0,0.0,0.0,0.0,8433.7209999999995,6016.9979999999996,0.0,0.0,0.0,0.0,15.0,28.0,0.0,0.0,269.74700000000001,0.0,2.0,44.999000000000002,20.001999999999999,7.0,0.0,4.0,0.0,0.0,0.0,0.0,20.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,654.0,1331.3579999999999,3785.0,2824.8530000000001,0.0,0.080000000000000002,80.058999999999997,0.0,6.0,0.040000000000000001,789.26499999999999,0.0,0.0,0.0,0.0,2006.297,2.0,0.0,0.0,0.0,0.0,0.0,1380.0,9.6579999999999995,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,3268.3000000000002,21447.550999999999,0.0,0.20200000000000001,0.0,0.0,0.40000000000000002,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,35.0,0.0,0.0,2207.0,0.0,10947.718999999999,2981.174,910.32100000000003,59.869999999999997,0.0,0.0,67.728999999999999,0.0,92.353999999999999,10.0,15.0,0.0,0.0,725.0,0.0,123.485,6991.5630000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8070.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.0,20.0,9.0,0.0,210.0,10.0,0.0,0.0,0.0,480.49799999999999,0.80000000000000004,0.32600000000000001,0.0,114.73099999999999,0.0,0.0,0.0,113.892,69.576999999999998,49.710000000000001,162.76400000000001,0.0,0.0,0.0,52.0,2176.5169999999998,57.0,2154.0,5725.4189999999999,0.0,84.144000000000005,0.0,3009.7130000000002,357.0,0.0,0.0,0.0,0.0,68306.073000000004,431.94400000000002,0.0,0.0
20010901,0.0,7539.3950000000004,5.952,1260.086,0.0,710.0,0.0,0.0,827.24300000000005,0.0,0.0,7437.8909999999996,635.28599999999994,18.0,300.0,0.0,37.0,4.0,1.2709999999999999,37.0,0.0,0.0,0.69999999999999996,0.0,0.0,35.0,0.0,0.0,1324.867,195.22499999999999,0.60299999999999998,0.0,10.0,0.0,0.0,75.0,2009.0,0.0,0.0,6419.7749999999996,0.0,0.0,6.6420000000000003,3287.96,695.12699999999995,0.0,255.79400000000001,24.0,0.0,0.0,11.0,23.0,48.302999999999997,0.0,4.0,386.0,0.0,0.0,0.0,404.0,718.40200000000004,0.0,195.0,0.0,0.0,0.0,8449.7369999999992,6354.8519999999999,0.0,0.0,0.0,0.0,15.0,28.0,0.0,0.0,272.43599999999998,0.0,2.0,46.999000000000002,18.001000000000001,7.0,0.0,5.0,0.0,0.0,0.0,0.0,20.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,662.0,1321.404,3655.0,2626.3829999999998,0.0,0.080000000000000002,66.135999999999996,0.0,8.0,0.040000000000000001,734.02800000000002,0.0,0.0,0.0,0.0,1942.2139999999999,2.0,0.0,0.0,0.0,0.0,0.0,1350.0,9.7449999999999992,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,3269.1999999999998,20645.177,0.0,0.20200000000000001,0.0,0.0,0.40000000000000002,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,33.0,0.0,0.0,2360.0,0.0,10987.200000000001,3262.7930000000001,890.34500000000003,59.869999999999997,0.0,0.0,68.412999999999997,0.0,91.338999999999999,15.0,15.0,0.0,0.0,685.0,0.0,123.485,7054.3969999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.0,20.0,7.0,0.0,210.0,10.0,0.0,0.0,0.0,478.62799999999999,0.80000000000000004,0.32600000000000001,0.0,114.73099999999999,0.0,0.0,0.0,112.973,69.576999999999998,47.869,174.096,0.0,0.0,0.0,52.0,2102.0450000000001,62.0,2168.0,5709.0,0.0,84.144000000000005,0.0,2842.3800000000001,357.0,0.0,0.0,0.0,0.0,67834.027000000002,428.44200000000001,0.0,0.0
20011001,0.0,7525.5959999999995,5.952,1239.1079999999999,0.0,754.0,0.0,0.0,798.36199999999997,0.0,0.0,7465.9719999999998,636.32399999999996,19.0,298.0,0.0,37.0,4.0,1.2709999999999999,37.0,0.0,0.0,0.69999999999999996,0.0,0.0,34.0,0.0,0.0,1195.828,195.22499999999999,0.60299999999999998,0.0,10.0,0.0,0.0,74.0,2046.0,0.0,0.0,6180.3140000000003,0.0,0.0,6.6420000000000003,3312.96,587.226,0.0,256.767,24.0,0.0,0.0,11.0,23.0,48.302999999999997,0.0,4.0,368.0,0.0,0.0,0.0,401.0,713.40099999999995,0.0,205.0,0.0,0.0,0.0,8523.8089999999993,6578.7560000000003,0.0,0.0,0.0,0.0,15.0,29.0,0.0,0.0,270.64299999999997,0.0,2.0,46.999000000000002,19.001999999999999,7.0,0.0,4.0,0.0,0.0,0.0,0.0,20.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,662.0,1311.4490000000001,3535.0,2860.2240000000002,0.0,0.080000000000000002,74.257999999999996,0.0,8.0,0.040000000000000001,773.76700000000005,0.0,0.0,0.0,0.0,1922.4960000000001,2.0,0.0,0.0,0.0,0.0,0.0,1320.0,9.8030000000000008,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,3080.5999999999999,20584.136999999999,0.0,0.20200000000000001,0.0,0.0,0.40000000000000002,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,39.0,0.0,0.0,2350.0,0.0,10872.697,3364.6550000000002,898.90599999999995,59.869999999999997,0.0,0.0,68.412999999999997,0.0,90.323999999999998,20.0,18.0,0.0,0.0,685.0,0.0,123.485,7096.8530000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7670.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.0,20.0,7.0,0.0,210.0,10.0,0.0,0.0,0.0,475.82400000000001,0.80000000000000004,0.32600000000000001,0.0,115.729,0.0,0.0,0.0,112.973,69.576999999999998,48.789000000000001,167.91499999999999,0.0,0.0,0.0,52.0,2073.0300000000002,61.0,2300.0,5746.0969999999998,0.0,84.144000000000005,0.0,2873.7550000000001,357.0,0.0,0.0,0.0,0.0,67731.282000000007,426.53699999999998,0.0,0.0
20011101,0.0,7565.7749999999996,5.952,1249.597,0.0,785.0,0.0,0.0,811.77099999999996,0.0,0.0,7426.8729999999996,606.221,20.0,307.0,0.0,37.0,4.0,1.2709999999999999,37.0,0.0,0.0,0.69999999999999996,0.0,0.0,34.0,0.0,0.0,1358.3579999999999,195.22499999999999,0.60299999999999998,0.0,10.0,0.0,0.0,74.0,2082.0,0.0,0.0,6330.0990000000002,0.0,0.0,6.6420000000000003,3315.96,570.62599999999998,0.0,256.767,24.0,0.0,0.0,11.0,23.0,48.302999999999997,0.0,4.0,397.0,0.0,0.0,0.0,402.0,719.40300000000002,0.0,205.0,0.0,0.0,0.0,8706.9150000000009,6394.335,0.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,273.33199999999999,0.0,2.0,46.999000000000002,18.001000000000001,7.0,0.0,5.0,0.0,0.0,0.0,0.0,20.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,666.0,1311.4490000000001,3535.0,2756.076,0.0,0.080000000000000002,76.578000000000003,0.0,6.0,0.040000000000000001,867.48099999999999,0.0,0.0,0.0,0.0,1912.6369999999999,2.0,0.0,0.0,0.0,0.0,0.0,1310.0,9.9030000000000005,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,3252.9000000000001,20441.392,0.0,0.20200000000000001,0.0,0.0,0.40000000000000002,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,25.0,0.0,0.0,2350.0,0.0,11216.267,3232.8330000000001,889.39400000000001,59.869999999999997,0.0,0.0,68.412999999999997,0.0,89.308999999999997,22.0,16.0,0.0,0.0,665.0,0.0,123.485,7169.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7670.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.0,20.0,10.0,0.0,210.0,10.0,0.0,0.0,0.0,473.95400000000001,0.80000000000000004,0.32600000000000001,0.0,113.73399999999999,0.0,0.0,0.0,113.892,69.576999999999998,47.869,177.18600000000001,0.0,0.0,0.0,52.0,2073.0300000000002,61.0,2219.0,5881.3670000000002,0.0,82.992000000000004,0.0,2863.297,357.0,0.0,0.0,0.0,0.0,68081.656000000003,429.18000000000001,0.0,0.0
20011201,0.0,7540.9560000000001,5.952,1249.597,0.0,820.0,0.0,0.0,801.45600000000002,0.0,0.0,7364.7340000000004,625.94399999999996,18.0,295.0,0.0,37.0,4.0,1.2709999999999999,37.0,0.0,0.0,0.69999999999999996,0.0,0.0,34.0,0.0,0.0,1445.0409999999999,195.22499999999999,0.60299999999999998,0.0,10.0,0.0,0.0,73.0,2110.0,0.0,0.0,6504.1570000000002,0.0,0.0,6.6420000000000003,3271.9609999999998,657.77700000000004,0.0,257.73899999999998,24.0,0.0,0.0,11.0,23.0,48.302999999999997,0.0,4.0,405.0,0.0,0.0,0.0,403.0,721.40300000000002,0.0,205.0,0.0,0.0,0.0,8622.2240000000002,6709.8909999999996,0.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,271.53899999999999,0.0,2.0,43.999000000000002,16.001000000000001,7.0,0.0,5.0,0.0,0.0,0.0,0.0,20.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,657.0,1281.586,3491.0,1989.7049999999999,0.0,0.080000000000000002,100.944,0.0,6.0,0.040000000000000001,884.577,0.0,0.0,0.0,0.0,1912.6369999999999,2.0,0.0,0.0,0.0,0.0,0.0,1310.0,9.8030000000000008,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,3366.5,19568.046999999999,0.0,0.20200000000000001,0.0,0.0,0.40000000000000002,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,26.0,0.0,0.0,2290.0,0.0,11363.951999999999,3357.6640000000002,903.66200000000003,59.869999999999997,0.0,0.0,68.412999999999997,0.0,89.308999999999997,22.0,16.0,0.0,0.0,655.0,0.0,122.44799999999999,7096.8530000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.0,20.0,10.0,0.0,210.0,10.0,0.0,0.0,0.0,472.084,0.80000000000000004,0.32600000000000001,0.0,113.73399999999999,0.0,0.0,0.0,112.973,69.576999999999998,43.265999999999998,159.67400000000001,0.0,0.0,0.0,52.0,2073.0300000000002,61.0,2357.0,5887.4520000000002,0.0,82.992000000000004,0.0,2873.7550000000001,357.0,0.0,0.0,0.0,0.0,67673.960999999996,433.80799999999999,0.0,0.0
20020101,0.0,7457.8509999999997,6.3609999999999998,1252.8699999999999,0.0,910.0,0.0,0.0,818.05399999999997,0.0,0.0,7477.8789999999999,649.0,18.0,295.0,0.0,36.799999999999997,6.0,1.0,35.0,0.0,0.0,0.80000000000000004,0.0,0.0,34.0,0.0,0.0,1445.0,163.0,0.73999999999999999,0.0,15.0,0.0,0.0,73.0,2091.0,0.0,0.0,6189.973,0.0,0.0,6.0,3365.0,591.0,0.0,260.0,24.0,0.0,0.0,12.0,22.0,39.0,0.0,4.0,403.0,0.0,0.0,0.0,389.69799999999998,711.07799999999997,0.0,205.0,0.0,0.0,0.0,8572.9030000000002,6531.8990000000003,0.0,0.0,0.0,0.0,14.0,28.0,0.0,0.0,256.84300000000002,0.0,1.48,49.270000000000003,18.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,657.0,1292.0,3385.0,2315.0,0.0,0.10000000000000001,71.0,0.0,7.0,0.02,877.0,0.0,0.0,0.0,0.0,1850.0,1.52,0.0,0.0,0.0,0.0,0.0,1260.0,8.4309999999999992,0.0,0.0,0.0,0.0,0.0,702.62099999999998,0.0,0.0,0.0,0.0,0.0,0.0,3345.9000000000001,19386.335999999999,0.0,0.38100000000000001,0.0,0.0,0.26000000000000001,0.0,0.0,0.0,0.0,7.0,51.0,0.0,0.0,27.0,0.0,0.0,2150.0,0.0,11310.319,3219.4879999999998,919.0,67.778999999999996,0.0,0.0,59.0,0.0,86.221000000000004,9.218,14.0,0.0,0.0,625.0,0.0,123.252,7065.2340000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.0,20.0,8.7739999999999991,0.0,235.0,10.0,0.0,0.0,0.0,465.01400000000001,0.88,0.309,0.0,116.0,0.0,0.0,0.0,121.0,80.0,47.0,157.929,0.0,0.0,0.0,52.0,2060.0,61.0,2335.0,5873.4189999999999,0.0,79.0,0.0,2630.0,341.0,0.0,0.0,0.0,0.0,66927.160000000003,430.40199999999999,0.0,0.0
20020201,0.0,7457.1999999999998,6.3609999999999998,1246.0820000000001,0.0,950.0,0.0,0.0,818.05399999999997,0.0,0.0,7369.0429999999997,642.0,19.0,306.0,0.0,36.799999999999997,6.0,1.0,35.0,0.0,0.0,0.80000000000000004,0.0,0.0,33.0,0.0,0.0,1440.0,163.0,0.73999999999999999,0.0,15.0,0.0,0.0,72.0,2167.0,0.0,0.0,6171.933,0.0,0.0,6.0,3330.0,617.0,0.0,258.0,23.0,0.0,0.0,12.0,22.0,39.0,0.0,4.0,368.0,0.0,0.0,0.0,382.64999999999998,713.06799999999998,0.0,205.0,0.0,0.0,0.0,8660.6229999999996,6551.8710000000001,0.0,0.0,0.0,0.0,14.0,27.0,0.0,0.0,255.99000000000001,0.0,1.48,45.164000000000001,14.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,635.0,1262.0,3365.0,2545.0,0.0,0.10000000000000001,80.0,0.0,6.0,0.02,889.0,0.0,0.0,0.0,0.0,1803.0,1.52,0.0,0.0,0.0,0.0,0.0,1280.0,8.5030000000000001,0.0,0.0,0.0,0.0,0.0,702.62099999999998,0.0,0.0,0.0,0.0,0.0,0.0,3229.8000000000002,19510.095000000001,0.0,0.38100000000000001,0.0,0.0,0.26000000000000001,0.0,0.0,0.0,0.0,7.0,40.0,0.0,0.0,22.0,0.0,0.0,2100.0,0.0,11277.728999999999,3290.5410000000002,971.0,63.942,0.0,0.0,58.0,0.0,85.230000000000004,9.218,15.0,0.0,0.0,625.0,0.0,123.252,7125.6530000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7210.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.0,20.0,7.7990000000000004,0.0,235.0,10.0,0.0,0.0,0.0,457.61799999999999,0.88,0.309,0.0,114.0,0.0,0.0,0.0,121.0,79.0,46.0,163.15899999999999,0.0,0.0,0.0,52.0,2050.0,57.0,2335.0,5880.9290000000001,0.0,78.0,0.0,2600.0,339.0,0.0,0.0,0.0,0.0,66998.493000000002,446.55700000000002,0.0,0.0
20020301,0.0,7492.8519999999999,6.3609999999999998,1268.7070000000001,0.0,940.0,0.0,0.0,807.08199999999999,0.0,0.0,7414.0429999999997,635.0,18.0,304.0,0.0,36.799999999999997,6.0,1.0,35.0,0.0,0.0,0.80000000000000004,0.0,0.0,33.0,0.0,0.0,1460.0,163.0,0.73999999999999999,0.0,15.0,0.0,0.0,71.0,2159.0,0.0,0.0,6189.018,0.0,0.0,6.0,3350.0,598.0,0.0,257.0,23.0,0.0,0.0,12.0,22.0,39.0,0.0,5.0,379.0,0.0,0.0,0.0,390.70499999999998,708.09400000000005,0.0,205.0,0.0,0.0,0.0,8695.5570000000007,6147.8230000000003,0.0,0.0,0.0,0.0,14.0,27.0,0.0,0.0,255.99000000000001,0.0,1.48,50.296999999999997,18.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,664.0,1262.0,3385.0,2515.0,0.0,0.10000000000000001,73.0,0.0,6.0,0.02,894.0,0.0,0.0,0.0,0.0,1850.0,1.52,0.0,0.0,0.0,0.0,0.0,1290.0,8.5429999999999993,0.0,0.0,0.0,0.0,0.0,702.62099999999998,0.0,0.0,0.0,0.0,0.0,0.0,3211.4000000000001,19599.346000000001,0.0,0.38100000000000001,0.0,0.0,0.26000000000000001,0.0,0.0,0.0,0.0,6.0,42.0,0.0,0.0,27.0,0.0,0.0,2120.0,0.0,11256.206,2927.2719999999999,911.0,63.942,0.0,0.0,58.0,0.0,85.230000000000004,9.218,14.0,0.0,0.0,635.0,0.0,125.34099999999999,7159.6379999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7310.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.0,20.0,7.7990000000000004,0.0,235.0,10.0,0.0,0.0,0.0,457.61799999999999,0.88,0.309,0.0,113.0,0.0,0.0,0.0,120.0,79.0,46.0,161.06700000000001,0.0,0.0,0.0,52.0,2055.0,59.0,2275.0,5885.8059999999996,0.0,78.0,0.0,2620.0,338.0,0.0,0.0,0.0,0.0,66794.845000000001,443.80799999999999,0.0,0.0
20020401,0.0,7529.5730000000003,6.3609999999999998,1280.02,0.0,940.0,0.0,0.0,807.08199999999999,0.0,0.0,7408.0429999999997,620.0,18.0,291.0,0.0,36.799999999999997,6.0,1.0,37.0,0.0,0.0,0.80000000000000004,0.0,0.0,33.0,0.0,0.0,1475.0,163.0,0.73999999999999999,0.0,15.0,0.0,0.0,71.0,2204.0,0.0,0.0,6114.9139999999998,0.0,0.0,6.0,3333.0,588.0,0.0,254.0,23.0,0.0,0.0,12.0,22.0,44.0,0.0,4.0,387.0,0.0,0.0,0.0,388.69099999999997,714.06299999999999,0.0,205.0,0.0,0.0,0.0,8795.7620000000006,6591.1130000000003,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,253.43000000000001,0.0,1.48,53.375999999999998,20.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,687.0,1252.0,3375.0,1215.0,0.0,0.10000000000000001,85.0,0.0,5.0,0.02,933.0,0.0,0.0,0.0,0.0,1860.0,1.52,0.0,0.0,0.0,0.0,0.0,1300.0,8.6020000000000003,0.0,0.0,0.0,0.0,0.0,702.62099999999998,0.0,0.0,0.0,0.0,0.0,0.0,3266.0,18504.608,0.0,0.38100000000000001,0.0,0.0,0.26000000000000001,0.0,0.0,0.0,0.0,7.0,43.0,0.0,0.0,36.0,0.0,0.0,2130.0,0.0,11314.433000000001,3297.5459999999998,920.0,63.942,0.0,0.0,57.0,0.0,95.140000000000001,9.218,14.0,0.0,0.0,655.0,0.0,123.252,7208.7290000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7455.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.0,20.0,6.8239999999999998,0.0,240.0,10.0,0.0,0.0,0.0,457.61799999999999,0.88,0.309,0.0,121.0,0.0,0.0,0.0,119.0,79.0,46.0,185.12200000000001,0.0,0.0,0.0,52.0,2070.0,58.0,2330.0,5844.433,0.0,77.0,0.0,2530.0,336.0,0.0,0.0,0.0,0.0,66258.445999999996,460.06999999999999,0.0,0.0
20020501,0.0,7536.4620000000004,6.3609999999999998,1313.9580000000001,0.0,930.0,0.0,0.0,803.09299999999996,0.0,0.0,7377.8429999999998,586.0,18.0,332.0,0.0,36.799999999999997,6.0,1.0,37.0,0.0,0.0,0.80000000000000004,0.0,0.0,33.0,0.0,0.0,1485.0,163.0,0.73999999999999999,0.0,15.0,0.0,0.0,70.0,2130.0,0.0,0.0,6310.8999999999996,0.0,0.0,6.0,3365.0,578.0,0.0,252.0,23.0,0.0,0.0,12.0,22.0,44.0,0.0,5.0,372.0,0.0,0.0,0.0,387.68400000000003,750.86599999999999,0.0,205.0,0.0,0.0,0.0,8806.2729999999992,6385.0169999999998,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,252.577,0.0,1.48,53.375999999999998,20.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,666.0,1252.0,3395.0,1865.0,0.0,0.10000000000000001,82.0,0.0,5.0,0.02,876.0,0.0,0.0,0.0,0.0,1880.0,1.52,0.0,0.0,0.0,0.0,0.0,1310.0,8.6340000000000003,0.0,0.0,0.0,0.0,0.0,696.42200000000003,0.0,0.0,0.0,0.0,0.0,0.0,3220.6999999999998,19157.223999999998,0.0,0.38100000000000001,0.0,0.0,0.26000000000000001,0.0,0.0,0.0,0.0,6.0,42.0,0.0,0.0,36.0,0.0,0.0,2070.0,0.0,11255.764999999999,3168.4499999999998,897.0,63.942,0.0,0.0,56.0,0.0,97.122,9.218,10.0,0.0,0.0,675.0,0.0,123.252,7235.1620000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7450.0,0.0,0.0,0.0,0.0,0.0,1.0,0.014,0.0,0.0,20.0,6.8239999999999998,0.0,240.0,10.0,0.0,0.0,0.0,457.61799999999999,0.88,0.309,0.0,121.0,0.0,0.0,0.0,118.0,79.0,46.0,186.16800000000001,0.0,0.0,0.0,52.0,2060.0,53.0,2285.0,5905.0649999999996,0.0,76.0,0.0,2730.0,336.0,0.0,0.0,0.0,0.0,66829.482999999993,440.68599999999998,0.0,0.0
